ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt11251216,Atithi Kab Aoge Shhamshan,2020,135 min,-,-,Comedy            ,hindi
tt1578116,Atithi Tum Kab Jaoge?,2010,155 min,6.4,"5,259",Comedy            ,hindi
tt12969078,Atkan Chatkan,2020,126 min,7.9,"1,727","Drama, Musical            ",hindi
tt6290022,Atrupt,2016,104 min,-,-,Thriller            ,hindi
tt1107308,Aur Pappu Pass Ho Gaya,2007,142 min,4.3,34,Comedy            ,hindi
tt2804026,Aurangzeb,2013,137 min,6.5,"3,947","Action, Drama, Thriller            ",hindi
tt8458776,Auto Romance in Mumbai,2018,167 min,-,-,Romance            ,hindi
tt5513098,Autohead,2016,97 min,6,352,"Crime, Drama            ",hindi
tt10711328,Avantika,2020,105 min,-,-,"Comedy, Horror            ",hindi
tt6534608,Avsar,2017,70 min,6,25,"Drama, Romance            ",hindi
tt0319020,Awara Paagal Deewana,2002,158 min,6.2,"7,654","Action, Comedy, Crime            ",hindi
tt1020937,Awarapan,2007,126 min,7.3,"6,605","Action, Crime, Drama            ",hindi
tt14145240,Awasaan,2020,101 min,-,-,Drama            ,hindi
tt5822288,Awesome Mausam,2016,131 min,3.6,5,Romance            ,hindi
tt8747548,Axone,2019,104 min,7,"1,905","Comedy, Drama            ",hindi
tt4885328,Aye Malik Tere Bande Hum,2005,98 min,-,-,Drama            ,hindi
tt6033018,Azaab,2016,75 min,-,-,Crime            ,hindi
tt4906984,Azhar,2016,130 min,5.8,"5,269","Biography, Drama, Sport            ",hindi
tt7025784,B for Bundelkhand,2017,117 min,8.8,5,Drama            ,hindi
tt2408040,B.A. Pass,2012,95 min,6.4,"3,631","Crime, Drama, Thriller            ",hindi
tt8581230,B.A. Pass 2,2017,125 min,2.1,359,Drama            ,hindi
-,B.A. Pass 3,2021,185 min,-,-,Drama            ,hindi
tt5598578,Baa Baaa Black Sheep,2018,103 min,4.8,118,"Action, Comedy, Crime            ",hindi
tt1508950,Baabarr,2009,180 min,5.1,301,"Action, Crime, Drama            ",hindi
tt0419468,Baabul,2006,169 min,5.4,"3,096","Drama, Family, Romance            ",hindi
tt4906960,Baadshaho,2017,136 min,4.9,"4,386","Action, Thriller            ",hindi
tt0326745,Baaghi,2000,156 min,4.2,202,"Action, Crime, Drama            ",hindi
tt4864932,Baaghi,2016,133 min,5.2,"7,695","Action, Romance, Thriller            ",hindi
tt6843812,Baaghi 2,2018,137 min,4.8,"9,348","Action, Thriller            ",hindi
tt8366590,Baaghi 3,2020,143 min,2.1,"9,538","Action, Thriller            ",hindi
tt0405722,Baaja,2001,79 min,6.6,8,Family            ,hindi
tt7319870,Baaki Itihaas,2017,127 min,7.2,15,Drama            ,hindi
tt11106360,Baal Ki Khaal,2019,65 min,7,20,Comedy            ,hindi
tt11508444,Baanjh,2018,72 min,-,-,Family            ,hindi
tt4177040,Baankey Ki Crazy Baraat,2015,138 min,6.2,335,Comedy            ,hindi
tt5197544,Baar Baar Dekho,2016,141 min,5.3,"6,301","Action, Comedy, Drama            ",hindi
tt6582458,Baaraat Company,2017,124 min,6.3,177,"Comedy, Romance            ",hindi
tt8932884,Baarish Aur Chowmein,2018,48 min,6.1,265,Drama            ,hindi
tt3528740,Baarood (The Fire) - A Love Story,2012,135 min,3.2,13,"Action, Crime, Drama            ",hindi
tt2222716,Baat Bann Gayi,2013,108 min,5.1,68,"Comedy, Romance            ",hindi
tt0349115,Baaz: A Bird in Danger,2003,180 min,3.2,339,"Mystery, Thriller            ",hindi
tt6514196,Baazaar,2018,137 min,6.6,"4,742","Crime, Drama, Thriller            ",hindi
tt1753470,"Babaji, an Indian Love Story",2009,72 min,4.4,8,Biography            ,hindi
tt3426144,Babloo Happy Hai,2014,113 min,6.7,82,"Comedy, Drama, Romance            ",hindi
tt6711660,Babumoshai Bandookbaaz,2017,122 min,6.9,"1,919","Action, Crime, Thriller            ",hindi
tt3848892,Baby,I 2015,159 min,8,"53,247","Action, Thriller            ",hindi
tt1825665,Bach ke Zara,2008,99 min,2.7,70,"Comedy, Horror, Musical            ",hindi
tt0451639,Bachke Rehna Re Baba,2005,130 min,2.6,200,"Comedy, Drama, Romance            ",hindi
tt1182972,Bachna Ae Haseeno,2008,152 min,6.1,"10,537","Comedy, Drama, Romance            ",hindi
tt6961914,Back to Dad,2017,120 min,7.7,7,Drama            ,hindi
tt2677182,Bad Boys,2003,118 min,3.8,5,Thriller            ,hindi
tt1199490,Bad Luck Govind,2009,120 min,3.5,17,"Comedy, Crime, Drama            ",hindi
tt0247944,Badal,2000,166 min,4.9,"1,263","Action, Crime, Drama            ",hindi
tt7725596,Badhaai Ho,2018,124 min,8,"28,662","Comedy, Drama            ",hindi
tt0325041,Badhaai Ho Badhaai,2002,155 min,4.5,663,"Comedy, Drama, Musical            ",hindi
tt8130968,Badla,2019,118 min,7.8,"23,116","Crime, Drama, Mystery            ",hindi
tt3807778,Badla Sherni Ka,2001,105 min,-,-,Action            ,hindi
tt3678782,Badlapur,2015,134 min,7.4,"22,033","Action, Crime, Drama            ",hindi
tt2767712,Badlapur Boys,2014,123 min,4.7,123,Drama            ,hindi
tt1602476,Badmaa$h Company,2010,142 min,6,"6,359","Comedy, Crime, Drama            ",hindi
tt12788640,Badmaash Bubbly,2019,67 min,-,-,Thriller            ,hindi
tt5912310,Badman,2016,84 min,4.3,29,"Comedy, Drama            ",hindi
tt4511416,Badmashiyaan,2015,128 min,4.6,132,"Comedy, Romance            ",hindi
tt10318332,Badnaam Gali,2019,95 min,7,773,Comedy            ,hindi
tt6277440,Badrinath Ki Dulhania,2017,139 min,6.1,"10,616","Comedy, Drama, Romance            ",hindi
tt0337578,Baghban,2003,181 min,7.4,"15,265","Drama, Romance            ",hindi
tt9808686,Bagpat Ka Dulha,2019,137 min,5.5,6,Drama            ,hindi
tt13491678,Bahattar Hoorain,2019,120 min,8.8,23,Comedy            ,hindi
tt10916102,Bahut Hua Sammaan,2020,125 min,7.2,"2,807","Comedy, Crime, Drama            ",hindi
tt14331982,Baikunth,2021,72 min,9.2,6,Family            ,hindi
tt7168168,Baiyko,2017,74 min,-,-,Thriller            ,hindi
tt2848824,Bajatey Raho,2013,110 min,5.3,725,"Comedy, Drama, Thriller            ",hindi
tt3735246,Bajirao Mastani,2015,158 min,7.3,"31,731","Action, Drama, History            ",hindi
tt8852344,Bajra Vs Burger,2018,124 min,-,-,Comedy            ,hindi
tt3863552,Bajrangi Bhaijaan,2015,163 min,8,"73,408","Action, Adventure, Comedy            ",hindi
tt8823390,Bal Ganesh 2,2009,74 min,6.7,43,Animation            ,hindi
tt8823330,Bal Ganesh 3,2015,68 min,4.5,12,Animation            ,hindi
tt13224766,Bal Ganesh and the PomZom Planet,2017,81 min,-,-,Animation            ,hindi
tt9420648,Bala,2019,133 min,7.3,"11,950",Comedy            ,hindi
tt2419114,Balakka,2012,93 min,-,-,"Comedy, Drama, Romance            ",hindi
tt2278859,Ballad of Rustom,2012,117 min,7.9,21,Drama            ,hindi
tt7319906,Ballavpur Ki Roopkatha,2017,120 min,7.5,17,Comedy            ,hindi
tt4087770,Balwinder Singh Famous Ho Gaya,2014,136 min,3.6,49,Comedy            ,hindi
tt11730940,Bamfaad,2020,102 min,7.3,"1,585",Romance            ,hindi
tt0449189,Banaras,2006,122 min,6.2,313,"Musical, Drama            ",hindi
tt1638265,Banaras,2009,128 min,3.2,23,Drama            ,hindi
tt1610452,Band Baaja Baaraat,2010,139 min,7.2,"15,361","Comedy, Drama, Romance            ",hindi
tt0432252,Bandhak,2004,155 min,6.9,9,Drama            ,hindi
tt2318401,Bandook,2013,132 min,5.8,139,"Crime, Thriller            ",hindi
tt6506508,BANDU BOXER,2006,85 min,-,-,Drama            ,hindi
tt2905838,Bang Bang,I 2014,153 min,5.5,"22,161","Action, Adventure, Comedy            ",hindi
tt3422462,Bangistan,2015,135 min,4.5,"1,143","Comedy, Drama            ",hindi
tt3397876,Banjir kemarau,2010,184 min,-,-,Drama            ,hindi
tt5755606,Banjo,2016,137 min,4.9,"1,093","Action, Drama, Music            ",hindi
tt3611266,Bank Chor,2017,120 min,5.9,"2,546","Action, Comedy, Crime            ",hindi
tt12258380,Bansuri: The Flute,2021,108 min,-,-,Drama            ,hindi
tt1202517,Barah Aana,2009,97 min,6.8,"1,145","Comedy, Crime, Drama            ",hindi
tt11067726,Barah by Barah,2021,118 min,-,-,Drama            ,hindi
tt0409724,Bardaasht,2004,155 min,5.9,651,"Action, Drama, Thriller            ",hindi
tt3153580,Barefoot to Goa,2015,80 min,5.7,147,"Adventure, Drama, Family            ",hindi
tt6967980,Bareilly Ki Barfi,2017,116 min,7.5,"19,804","Comedy, Romance            ",hindi
tt2082197,Barfi!,2012,151 min,8.1,"76,549","Comedy, Drama, Romance            ",hindi
tt4556848,Barkhaa,2015,127 min,5.1,311,"Drama, Romance            ",hindi
tt1885203,Baromas,2013,123 min,-,-,Drama            ,hindi
tt10671436,Barot House,2019,89 min,7.3,"1,054","Mystery, Thriller            ",hindi
tt0808164,Bas Ek Pal,2006,150 min,5.9,499,"Drama, Romance, Thriller            ",hindi
tt0283911,Bas Itna Sa Khwaab Hai...,2001,169 min,3.8,580,"Drama, Romance, Thriller            ",hindi
tt2669258,Basanti,II 2000,129 min,-,-,"Action, Crime, Drama            ",hindi
tt8869978,Batla House,2019,146 min,7.2,"9,783","Action, Drama, Thriller            ",hindi
tt9472208,Battalion 609,2019,131 min,4,99,War            ,hindi
tt7720922,Batti Gul Meter Chalu,2018,161 min,6,"4,605",Drama            ,hindi
tt8208034,Battlefield Enforcement,2018,49 min,-,-,"Action, Drama            ",hindi
tt0280465,Bawandar,2000,125 min,7,287,Drama            ,hindi
tt3854246,Bazaar E Husn,2014,125 min,4.8,15,Drama            ,hindi
tt1725798,Be-Careful,2011,93 min,3.1,87,"Comedy, Crime, Drama            ",hindi
tt12569318,Bed Room,2007,81 min,-,-,Romance            ,hindi
tt10212512,Bedaad,2018,116 min,-,-,"Crime, Thriller            ",hindi
tt11554586,Bedhadak,2006,170 min,-,-,Drama            ,hindi
tt2812344,Beehad - The Ravine,2013,125 min,5.1,9,Drama            ,hindi
tt13493540,Befikar Besahare,2017,93 min,-,-,Drama            ,hindi
tt5108476,Befikre,2016,130 min,3.9,"7,102","Comedy, Drama, Romance            ",hindi
tt13139222,Before You Go-Love,2020,52 min,-,-,"Drama, Romance            ",hindi
tt5785116,Begum Jaan,2017,128 min,5.6,"2,599","Action, Drama, History            ",hindi
tt8316092,Beheaded,2019,46 min,-,-,"Action, Drama, Thriller            ",hindi
tt6537508,Behen Hogi Teri,2017,128 min,5.5,"1,834",Comedy            ,hindi
tt5227468,Beiimaan Love,2016,120 min,2.8,435,"Drama, Romance, Thriller            ",hindi
tt0477574,Bengal Tiger,2001,121 min,5.5,28,"Action, Crime            ",hindi
tt1740662,Benny and Babloo,2010,123 min,6.1,343,"Comedy, Drama            ",hindi
tt11623954,Besabar,2008,112 min,-,-,"Drama, Family            ",hindi
tt2576450,Besharam,2013,143 min,3.6,"5,320","Action, Comedy, Romance            ",hindi
tt0363472,Bewafaa,2005,151 min,4.3,"2,357","Drama, Romance            ",hindi
tt4887226,Bewajah,2017,127 min,6.3,30,Thriller            ,hindi
tt3483646,Bewakoofiyaan,2014,119 min,5.5,"3,902","Comedy, Drama, Romance            ",hindi
tt4777730,Beyond Blue: An Unnerving Tale of a Demented Mind,2015,99 min,6.7,7,"Crime, Fantasy, Mystery            ",hindi
tt3224288,Beyond the Clouds,2017,120 min,7,"2,081","Drama, Family            ",hindi
tt4760750,Bezubaan Ishq,2015,128 min,4,68,"Musical, Romance            ",hindi
tt3619710,Bhaag Johnny,2015,118 min,5.1,951,"Action, Fantasy, Thriller            ",hindi
tt2356180,Bhaag Milkha Bhaag,2013,186 min,8.2,"61,761","Biography, Drama, Sport            ",hindi
tt8933330,Bhaagte Raho,2018,115 min,3.6,18,Comedy            ,hindi
tt6078194,Bhabhipedia,2018,107 min,8.3,81,"Comedy, Romance            ",hindi
tt3780532,Bhadaas,2013,89 min,2.4,25,Thriller            ,hindi
tt0805184,Bhagam Bhag,2006,157 min,6.4,"11,293","Comedy, Drama, Romance            ",hindi
tt2349700,Bhagaude,2012,94 min,-,-,"Comedy, Drama            ",hindi
tt2009434,Bhagawat Ek Jung,2001,113 min,4.8,17,Action            ,hindi
tt0419499,Bhagmati,2005,160 min,6.4,52,"Animation, Drama, History            ",hindi
tt0350612,Bhago Boot,2001,81 min,6.9,11,Family            ,hindi
tt2319775,Bhagwan... tera Bhala ho!,2012,108 min,-,-,"Comedy, Drama            ",hindi
tt4366740,Bhagya,2015,109 min,-,-,"Drama, Family, Musical            ",hindi
tt1999101,Bhai No 1,2000,130 min,-,-,Action            ,hindi
tt0271996,Bhai Thakur,2000,118 min,3.5,8,"Action, Drama            ",hindi
tt2150177,Bhaiaji Superhit,2018,139 min,4,544,"Action, Comedy, Drama            ",hindi
tt0466208,Bhairav,2001,133 min,4.7,28,Action            ,hindi
tt7246746,Bhaiyyajaan,2016,57 min,-,-,"Action, Crime, Drama            ",hindi
tt7329290,Bhamashah,2017,83 min,6.2,11,Drama            ,hindi
tt6651090,Bhangarh: The Last Episode,2017,84 min,5.2,13,Horror            ,hindi
tt7598180,Bhangover,2017,115 min,5,33,Comedy            ,hindi
tt9766280,Bhangra Paa Le,2020,131 min,6,276,"Comedy, Drama, Music            ",hindi
tt6611040,Bhanwarey,2017,120 min,6.8,58,Comedy            ,hindi
tt7721800,Bharat,2019,150 min,5,"18,412","Action, Comedy, Drama            ",hindi
tt0317153,Bharat Bhagya Vidhata,2002,160 min,6.1,12,"Action, Adventure, Thriller            ",hindi
tt10560338,Bhasadbaaz,2021,60 min,-,-,"Comedy, Drama            ",hindi
tt6381074,Bhasmasur,2017,74 min,6.9,127,Drama            ,hindi
tt6129302,Bhavesh Joshi Superhero,2018,154 min,7.6,"7,032","Action, Drama            ",hindi
tt1620697,Bhavnao Ko Samjho,2010,114 min,4.2,75,"Action, Comedy, Drama            ",hindi
tt0455084,Bhayaanak Panjaa,2003,95 min,5.1,23,Horror            ,hindi
tt1014672,Bheja Fry,2007,95 min,7.6,"11,308","Comedy, Drama            ",hindi
tt1939654,Bheja Fry 2,2011,129 min,4.7,"1,286","Comedy, Drama            ",hindi
tt12747860,Bhima cha Wagh,2015,145 min,-,-,Drama            ,hindi
tt1667823,Bhindi Baazaar,2011,157 min,6.1,662,"Crime, Drama, Thriller            ",hindi
tt5288766,BHK Bhalla@Halla.Kom,2016,122 min,5.4,63,Comedy            ,hindi
tt1876259,Bhobhar - The Live Ash,2012,100 min,4.9,9,"Drama, Family, Romance            ",hindi
tt3807734,Bholi Bhali Ladki,2001,121 min,-,-,"Drama, Thriller            ",hindi
tt8476998,Bhonsle,2018,128 min,6.9,"1,149",Drama            ,hindi
tt1291626,Bhooka Sher,2001,109 min,5.6,16,Action            ,hindi
tt0995031,Bhool Bhulaiyaa,2007,159 min,7.3,"22,205","Comedy, Horror, Mystery            ",hindi
tt6265988,Bhoomi,2017,136 min,5.4,"1,738","Action, Crime, Drama            ",hindi
tt0341266,Bhoot,2003,113 min,6.5,"3,430","Horror, Mystery, Thriller            ",hindi
tt1807978,Bhoot and Friends,2010,133 min,5.6,86,"Animation, Action, Adventure            ",hindi
tt11214554,Bhoot Bhaijaan,2018,105 min,-,-,-,hindi
tt3736934,Bhoot Hi Bhoot,2000,101 min,-,-,Horror            ,hindi
tt2406636,Bhoot Returns,2012,85 min,2.5,509,"Horror, Mystery, Thriller            ",hindi
tt10463030,Bhoot: Part One - The Haunted Ship,2020,114 min,5.4,"4,141","Horror, Mystery, Thriller            ",hindi
tt13529704,Bhootaha,2020,100 min,-,-,Horror            ,hindi
tt3531852,Bhoothnath Returns,2014,155 min,6.7,"4,933","Comedy, Drama, Fantasy            ",hindi
tt0991346,Bhootnath,2008,150 min,6.3,"8,314","Comedy, Drama, Family            ",hindi
tt8484614,Bhootwali Love Story,2018,109 min,-,-,Comedy            ,hindi
tt7687138,Bhor: Dawn,2018,93 min,7.4,143,Drama            ,hindi
tt5978194,Bhouri,2016,140 min,6.7,399,Drama            ,hindi
tt1869296,Bhuddah Hoga Tera Baap,2011,114 min,5.6,"2,761","Action, Comedy, Crime            ",hindi
tt6984590,Bhumi,2016,120 min,-,-,Drama            ,hindi
tt1878872,Bhunsaara,2010,77 min,-,-,"Drama, Romance            ",hindi
tt0252277,Bichhoo,2000,160 min,5,"2,785","Action, Crime, Drama            ",hindi
tt0476762,Big Brother,2007,128 min,3.8,770,"Action, Crime, Drama            ",hindi
tt3736942,Bijlee,2000,116 min,-,-,Action            ,hindi
tt2004172,Bijuka,2012,74 min,6.4,22,Drama            ,hindi
tt0494926,Billa No. 786,2000,140 min,4.5,32,Action            ,hindi
tt1230448,Billu,2009,137 min,6.2,"10,883","Comedy, Drama            ",hindi
tt7112582,Billu Ustaad,2018,138 min,6.9,26,Drama            ,hindi
tt1947973,Bin Bulaye Baraati,2011,133 min,3.8,255,"Action, Comedy, Crime            ",hindi
tt3260588,Bin Phere Free Me Tere,2013,131 min,4.5,22,Comedy            ,hindi
tt3968066,Bindiya Aur Bandook Part II,2003,139 min,-,-,Action            ,hindi
tt2422160,Bindiya Mange Bandook,2001,115 min,4.3,7,Action            ,hindi
tt8223250,Bioscopewala,2017,91 min,7.6,863,Drama            ,hindi
tt1633171,Bird Idol,2010,100 min,4.3,7,Animation            ,hindi
tt8566934,Birsa Munda - The black Iron Man,2004,120 min,-,-,History            ,hindi
tt11142962,Bitter Chestnut,2019,100 min,7.1,27,Drama            ,hindi
tt2347289,Bittoo Boss,2012,116 min,4.1,362,Romance            ,hindi
tt0375611,Black,2005,122 min,8.2,"33,582",Drama            ,hindi
tt7762320,Black & White,2015,50 min,-,-,Drama            ,hindi
tt1206283,Black & White,I 2008,134 min,6.2,568,"Crime, Drama, Thriller            ",hindi
tt0400234,Black Friday,2004,143 min,8.5,"19,134","Action, Crime, Drama            ",hindi
tt3729924,Black Home,2015,105 min,7.4,23,"Drama, Thriller            ",hindi
tt9384472,Black Market,2021,131 min,-,-,Action            ,hindi
tt11841830,Black Rose,I 2020,120 min,8.8,32,Thriller            ,hindi
tt10233908,Black Yellow,2019,72 min,-,-,"Comedy, Crime, Drama            ",hindi
tt9089992,Blackboard vs Whiteboard,2019,152 min,5.2,41,"Action, Family            ",hindi
tt6972140,Blackmail,I 2018,138 min,7.1,"9,461","Comedy, Thriller            ",hindi
tt0444769,Blackmail,2005,126 min,4.1,612,"Action, Drama, Thriller            ",hindi
tt9052936,Blank,II 2019,107 min,6.2,910,"Action, Thriller            ",hindi
tt2246595,Blood Money,II 2012,109 min,5,974,"Action, Crime, Drama            ",hindi
tt12788564,Blood Sugar,I 2020,81 min,-,-,Thriller            ,hindi
tt7608618,Bloody Psycho,2017,115 min,-,-,Thriller            ,hindi
tt1223922,Blue,I 2009,119 min,3.7,"4,569","Action, Adventure, Mystery            ",hindi
tt2457544,Blue Mountains,2017,134 min,5.7,49,"Drama, Family, Musical            ",hindi
tt1334437,Blue Oranges,2009,114 min,6.5,199,Mystery            ,hindi
tt0476527,Bluffmaster,2005,137 min,6.6,"5,878","Comedy, Crime, Drama            ",hindi
tt1117964,Bobby: Love and Lust,2005,125 min,4.9,36,Romance            ,hindi
tt1729637,Bodyguard,I 2011,130 min,4.7,"22,484","Action, Comedy, Drama            ",hindi
tt1774306,Bohlol Dana - A Sage of Baghdad,2010,117 min,9.6,5,History            ,hindi
tt6169720,Boichek,2017,85 min,6.3,24,"Drama, Thriller            ",hindi
tt1728986,Bol Bachchan,2012,155 min,5.5,"8,262","Action, Comedy            ",hindi
tt5216810,Bollywood Diaries,2016,123 min,6,253,Drama            ,hindi
tt3748000,Bollywood Villa,2014,124 min,4.8,12,Thriller            ,hindi
tt13998408,Bolo Hau,2021,94 min,-,-,"Comedy, Romance            ",hindi
tt1584917,Bolo Raam,2009,103 min,5.1,84,"Action, Crime, Drama            ",hindi
tt4971258,Bombairiya,2019,104 min,4.5,375,"Comedy, Crime, Drama            ",hindi
tt8435324,Bombay Rose,2019,97 min,6.1,440,"Animation, Drama, Romance            ",hindi
tt1235833,Bombay Summer,2009,102 min,5.8,100,Drama            ,hindi
tt2797242,Bombay Talkies,2013,127 min,6.7,"5,056",Drama            ,hindi
tt1159917,Bombay to Bangkok,2008,120 min,4.6,415,"Comedy, Crime, Romance            ",hindi
tt2979920,Bombay Velvet,2015,149 min,5.6,"5,629","Action, Crime, Drama            ",hindi
tt4686892,Boom Boom Wale,2015,94 min,-,-,"Adventure, Comedy            ",hindi
tt1259755,Boond,2001,137 min,4.6,9,"Action, Crime, Drama            ",hindi
tt2006076,Border Kashmir,2002,107 min,3.2,6,Action            ,hindi
tt2571140,Boss,I 2013,143 min,5.1,"10,405","Action, Comedy, Crime            ",hindi
tt13913204,Boxed,2021,115 min,6.6,8,Adventure            ,hindi
tt1578261,Break Ke Baad,2010,118 min,5.2,"4,001","Comedy, Drama, Romance            ",hindi
tt6514010,Brij Mohan Amar Rahe,2017,105 min,6.8,"2,547","Comedy, Crime, Drama            ",hindi
tt13879340,Bring on the Bollywood,2021,133 min,-,-,Musical            ,hindi
tt3802576,Brothers,I 2015,156 min,6.5,"11,825","Action, Drama, Sport            ",hindi
tt1262868,Bub (Father),2001,114 min,8.1,16,Drama            ,hindi
tt2012576,Bubble Gum,II 2011,116 min,7.4,441,Drama            ,hindi
tt6506096,Buchcha,2017,89 min,7.2,6,"Adventure, Drama, Family            ",hindi
tt1890363,Buddha in a Traffic Jam,2016,114 min,6.6,"2,312","Crime, Thriller            ",hindi
